-8.328304959427326182e+00,-7.211038496200086634e+00,-7.040343453174685351e+00,-8.258775438754282661e+00,-7.453480311614900877e+00,-7.694275707045874491e+00,-6.515606109186559358e+00,-7.525706391472630763e+00,-7.687734674668427637e+00,-8.266862838933686675e+00,-8.048593678695585396e+00,-7.793554268326121637e+00,-4.276515374351601118e+00,-2.581381855558098959e+00,-2.383215098523209896e+00,-2.364239891284772632e+00,-4.803747010197886524e+00,-5.748944574254148954e+00,-7.760580434699128283e+00,-7.300619179614709076e+00,-6.899528295707240133e+00,-6.268506225516902397e+00,-5.790668519234231759e+00,-6.570163007553873058e+00,-7.890618020452075498e+00,-7.625355744019058690e+00,-7.776370752893838834e+00
-7.734959849082656547e+00,-7.627450962644800825e+00,-8.918123917023629943e+00,-7.909495404428939835e+00,-8.036127612937692177e+00,-6.697738472613042227e+00,-7.927550943238455439e+00,-7.526504378658574801e+00,-7.953643399520061941e+00,-8.812609257816285790e+00,-7.531009066507933447e+00,-7.732149255736814553e+00,-5.223717260468238699e+00,-4.393357450755589255e+00,-4.584051379076353960e+00,-4.787882091429968234e+00,-7.554406421976943342e+00,-7.741107523668725676e+00,-7.312062657242853092e+00,-7.600228484546842189e+00,-8.319204898678702165e+00,-7.172325692247661699e+00,-7.202154062833607817e+00,-5.921363836071873443e+00,-6.316789810118714321e+00,-8.060798921839543496e+00,-7.608848370073653555e+00
-8.511182912704789771e+00,-7.822364392121079923e+00,-7.922733957714636510e+00,-7.118886430438074342e+00,-6.291537336948179515e+00,-5.827019413472802611e+00,-5.311244951114752588e+00,-4.191409568815386066e+00,-6.343319895383535467e+00,-8.474057332410158239e+00,-7.674682530016501580e+00,-6.653351327728924680e+00,-6.881773700879626254e+00,-6.395444838455211389e+00,-5.859564175410718612e+00,-5.523310658154481523e+00,-6.524935647760542246e+00,-7.403389177900614904e+00,-7.751408750335452957e+00,-7.199918222416593849e+00,-7.742764592543201374e+00,-7.200390520749654577e+00,-7.888535789256086339e+00,-5.907638117717776360e+00,-4.731969039677943023e+00,-8.375374354853695635e+00,-7.740549034238389581e+00
-8.018134106619433155e+00,-8.227812630439354180e+00,-8.147813025554194510e+00,-7.309174947430022051e+00,-6.381288503630571540e+00,-5.222005286866639118e+00,-2.680115516668061471e+00,-3.377497428354017561e+00,-6.688076531920020606e+00,-7.263845404798099814e+00,-3.576759645020630263e+00,-4.397181486201305667e+00,-5.780618179200314621e+00,-5.687749108394557496e+00,-5.395891814678438259e+00,-4.366016470933348437e+00,-4.060948272326518449e+00,-3.917232834386241258e+00,-7.557466868112771685e+00,-7.137157376356499050e+00,-4.452854113946920656e+00,-4.893834842283053987e+00,-3.698473183673436360e+00,-3.932149003724632497e+00,-5.575783098164075469e+00,-7.632559618335608143e+00,-8.138430083930893844e+00
-7.231921273374148029e+00,-7.931170370655108215e+00,-6.926863661072647282e+00,-7.489422726617668502e+00,-6.368365236672842933e+00,-3.657315943845241613e+00,-2.756569036194309597e+00,-1.964948469090988636e+00,-3.003642652355349885e+00,-1.571930816208846560e+00,-1.779736672403489761e+00,-2.513723941702271425e+00,-2.376240390784285061e+00,-2.112872671404673497e+00,-2.575001272481934667e+00,-2.262378954983468304e+00,-2.353210959424056892e+00,-3.225935067616748864e+00,-3.198110634531702079e+00,-3.709402799305080656e+00,-3.517768629910876577e+00,-3.348491065133170963e+00,-2.378122269801718591e+00,-3.650956724929997677e+00,-5.153580616339515252e+00,-7.778518085891842127e+00,-7.130610773511874889e+00
-7.664013716663959919e+00,-7.554703009975142436e+00,-7.832111574756319250e+00,-8.258571699945692401e+00,-5.996898591077881591e+00,-4.430806310921004076e+00,-4.027491165551484009e+00,-1.871971373954454565e+00,-2.351948997940398467e+00,-9.363758844164286055e-01,-2.109957451513591042e+00,-1.565607687887251798e+00,-3.501845136202780928e+00,-1.731401086630020458e+00,-1.860208396110277107e+00,-1.929467379120792359e+00,-1.373006149929702380e+00,-1.351610886637510722e+00,-1.150433862405688012e+00,-1.982054451265365724e+00,-2.076903547978989018e+00,-3.378409649961315875e+00,-3.202753118597019277e+00,-3.962270508331903418e+00,-7.305326467082595698e+00,-6.861582829118551885e+00,-7.625423686279653168e+00
-8.422728655356022998e+00,-8.371400585073464740e+00,-6.660727561581695433e+00,-7.942337065433361154e+00,-8.314579866474145931e+00,-4.147850670940457896e+00,-3.679889137577175173e+00,-2.036247457418460804e+00,-1.828651377598695005e+00,-1.402660283748518255e+00,-2.987693325025044810e+00,-4.316963038116903739e+00,-4.146376662341773489e+00,-3.909844696602998493e+00,-3.226893112565460076e+00,-1.666788142141062190e+00,-3.770436793974593304e+00,-2.970093106452810439e+00,-9.770320005478554393e-01,-1.911198141364893521e+00,-1.800281810146139971e+00,-2.703672783711055683e+00,-4.254987479403168571e+00,-5.305986891062926425e+00,-6.496039390957828452e+00,-8.476214163753285291e+00,-7.792954275424998301e+00
-8.027738906840090394e+00,-8.865835239378421662e+00,-7.603955892455826593e+00,-7.469672693989589440e+00,-7.210935370873380990e+00,-7.755789293035634024e+00,-5.386217943782992457e+00,-2.844352693014612132e+00,-1.787023574714079910e+00,-1.230739390607043626e+00,-2.546717996714660703e+00,-2.967425977630024914e+00,-3.170779163677309942e+00,-2.706199250584204741e+00,-2.098354138134587821e+00,-2.758405772871479922e+00,-2.415504394231249297e+00,-2.504098583178170134e+00,-1.103469045499358758e+00,-2.132553920235803258e+00,-2.315487443553824409e+00,-1.978144367091747791e+00,-3.866504673924482827e+00,-5.306833564901834777e+00,-5.190149796637697932e+00,-7.120519926641497577e+00,-5.767059836639816695e+00
-7.183329202060269481e+00,-7.744356981766670422e+00,-7.738948847324664371e+00,-8.184813504178817922e+00,-7.803831325328159707e+00,-6.699226279118263960e+00,-5.467336874900857069e+00,-2.277567398250536890e+00,-1.673767076765338979e+00,-1.705569569553692100e+00,-4.024586615961156078e+00,-4.291310323477937949e+00,-5.209936756790154888e+00,-4.723083488433026389e+00,-5.464905715708671785e+00,-5.043845213918942250e+00,-3.784583180250616241e+00,-2.891219242377449650e+00,-1.562594275752274831e+00,-3.020918468146704949e+00,-1.980445910413990651e+00,-2.907343901236759454e+00,-4.530911801287346385e+00,-6.175237375287228936e+00,-7.311940834780876308e+00,-7.737201723738058590e+00,-7.291193968576906492e+00
-7.210182224378004712e+00,-7.516150428566706232e+00,-6.778997494249701994e+00,-6.449300539025412782e+00,-8.362221791397780990e+00,-7.219797661768467378e+00,-6.899065551209091041e+00,-3.398118394319562974e+00,-1.401684548662901042e+00,-1.689359266884485455e+00,-3.632392553989897355e+00,-3.817619847620451257e+00,-7.154243187359261569e+00,-6.408663223178854729e+00,-5.623819230410084025e+00,-3.591487207657731329e+00,-5.423511589551682555e+00,-2.928815482360663136e+00,-1.318615211688848543e+00,-2.481032687292137773e+00,-2.414060644225447305e+00,-3.549358569506166017e+00,-6.459865376452703423e+00,-5.884171870864115306e+00,-7.443275308722857808e+00,-8.085613238696565119e+00,-8.235959617994442539e+00
-7.871856931314169969e+00,-8.602614225406739479e+00,-7.590232334492059252e+00,-7.663565948960449070e+00,-8.769834452504122524e+00,-8.712644089481864640e+00,-4.739971808903426620e+00,-4.489420868452151048e+00,-2.329298587880172189e+00,-3.303355694179825885e+00,-3.745350680281187117e+00,-3.153157441877401546e+00,-4.390363739755396288e+00,-5.409490290258434086e+00,-3.567908260681715849e+00,-5.389392040558284691e+00,-5.710517213748078191e+00,-3.499672007855751499e+00,-1.874482950182675856e+00,-2.714431249396121348e+00,-3.500090211078048075e+00,-4.298661002974172085e+00,-4.977508307982724922e+00,-5.309910370027802529e+00,-7.977100180882382041e+00,-7.172654688403118151e+00,-7.873899383539092689e+00
-8.352136169311217273e+00,-6.657212011083212921e+00,-7.531450788913848449e+00,-7.958796952176201422e+00,-8.233623344793352672e+00,-7.459340603324315033e+00,-7.850958109267139662e+00,-4.349863433815826852e+00,-3.697256429573294145e+00,-6.417760518255072100e+00,-3.824517759607485523e+00,-5.305135467575440522e+00,-6.058946292569189040e+00,-5.387936269006381451e+00,-5.091257802955275302e+00,-4.833327093290321841e+00,-5.319307098355275265e+00,-4.199473273668802520e+00,-4.834848713254686459e+00,-2.510279997704844224e+00,-3.992600176832397096e+00,-5.949526295053329861e+00,-5.871952958430276759e+00,-6.775908960166177941e+00,-8.463224319582257849e+00,-7.243113083038132061e+00,-7.975308669113824855e+00
-8.128732977079129896e+00,-6.795901911353382729e+00,-7.880067127622035095e+00,-7.322069613939263810e+00,-8.081188023356693506e+00,-7.187008783573792137e+00,-6.404411714396714750e+00,-5.083822671110263869e+00,-6.598295264185310316e+00,-5.759956138516266755e+00,-5.770931140451135199e+00,-5.801606849076714312e+00,-4.197370344576275336e+00,-4.564799250823734056e+00,-4.511544551729042674e+00,-4.115502027436772181e+00,-3.748111885228038176e+00,-5.650182638881149799e+00,-4.940283165183805281e+00,-4.817959922072759582e+00,-3.985128167256222209e+00,-4.478277782342032332e+00,-3.251018842662300123e+00,-7.544544271624810783e+00,-8.459850549011115106e+00,-7.111987005905716863e+00,-8.314152977829165181e+00
-7.820006720708050807e+00,-7.552548155779064132e+00,-8.092504747134238841e+00,-8.292917082558547648e+00,-7.840093681256541380e+00,-8.281282281250412325e+00,-6.377808499695983180e+00,-5.688108544862406468e+00,-6.663803462599200422e+00,-5.913151410523214579e+00,-5.885187771418240565e+00,-4.594308415120787359e+00,-5.237882591145961442e+00,-6.418158326316172335e+00,-2.981450327783207843e+00,-3.902314537748829526e+00,-3.257048186140274026e+00,-6.379527048084852936e+00,-3.798579636765365475e+00,-2.450896174056474752e+00,-3.098802810590004508e+00,-6.046731812418051355e+00,-7.664264170470889148e+00,-8.454643835741276092e+00,-8.566752457338710158e+00,-8.713461487649007964e+00,-7.979767876779722435e+00
-7.742995994050079211e+00,-7.632840547860963554e+00,-8.837966237539003345e+00,-7.666997227744799304e+00,-7.751167196695829986e+00,-7.932604074129510074e+00,-7.738776785038264272e+00,-7.270128139478797991e+00,-4.510559209478651965e+00,-5.228593609466973824e+00,-5.761263158050453193e+00,-5.285873969484721435e+00,-5.761403559039166566e+00,-3.900180751946411117e+00,-3.548379729715828823e+00,-3.122065349739642670e+00,-3.877128059874967114e+00,-4.023662940094783202e+00,-5.603447693849444633e+00,-4.085515667895466052e+00,-4.718572749264661859e+00,-6.545354604013041033e+00,-7.363421090891079324e+00,-7.459352805775302464e+00,-8.827570002363849255e+00,-7.710329222676356231e+00,-7.134703988879181225e+00
-7.806257710336656608e+00,-8.146551565700649533e+00,-8.155913795531862576e+00,-8.522604275235167393e+00,-7.488188869094708267e+00,-8.628303993924763660e+00,-7.864358530214837550e+00,-6.486211475054629361e+00,-6.160816404647574629e+00,-5.925877922951380050e+00,-4.116222456152519804e+00,-3.596444852685911631e+00,-4.344488194030851069e+00,-6.228946513219031367e+00,-5.093110695207164973e+00,-4.071212426296471953e+00,-4.150676853448432624e+00,-4.773303237894152673e+00,-3.245003897611430599e+00,-5.246678501474357326e+00,-4.839780001995260150e+00,-7.595682085857220933e+00,-8.390985541038830320e+00,-8.036773354963759886e+00,-9.000775201195365227e+00,-8.491382761580863914e+00,-7.691633055042781386e+00
-8.085821679903116177e+00,-8.340127028587271951e+00,-8.262886546080206784e+00,-7.300462818682476929e+00,-8.001265204395773267e+00,-8.463998017753599612e+00,-8.082005430046153904e+00,-7.869240270581522090e+00,-7.934895072005327954e+00,-6.585307195460337937e+00,-5.820490011899255300e+00,-4.363086236320010691e+00,-5.302935939814489075e+00,-5.726123845252572231e+00,-4.068004255894920540e+00,-2.722971808256251514e+00,-1.907126545658357930e+00,-3.098545086067991949e+00,-2.419526421772057123e+00,-6.399362604932145260e+00,-8.646491756196457601e+00,-7.518677350001944149e+00,-7.615891251416075036e+00,-8.264769157858681936e+00,-8.311355241005964345e+00,-7.099926121559495762e+00,-6.696567661948882311e+00
